Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
The Hunger Games: Mockingjay – Part 2,2015,Francis Lawrence,"['Adventure', 'Action', 'Science Fiction']",2.5,3.22,137,"['Germany', 'USA']",English,['English'],1059339,65035,171973,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Julianne Moore', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci', 'Donald Sutherland', 'Willow Shields', 'Sam Claflin', 'Jena Malone', 'Mahershala Ali', 'Natalie Dormer', 'Wes Chatham', 'Michelle Forbes', 'Elden Henson', 'Patina Miller', 'Evan Ross', 'Paula Malcomson', 'Eugenie Bondurant', 'Sarita Choudhury', 'Stef Dawson', 'Meta Golding', 'Omid Abtahi', 'Joe Chrest', 'Misty Ormiston', 'Kim Ormiston', 'Gwendoline Christie', 'Robert Knepper', 'Mark Jeffrey Miller', 'April Grace', 'David Hallyday', 'Linds Edwards', 'Thomas Blake Jr.', 'Cameron MacConomy', 'Desmond Phillips', 'Elle Graham', 'Lacy Dmitriew', 'Kate Rachesky', 'Phillip Troy Linger', 'Bear Lawrence', 'Theodore Lawrence', 'Brandon Cyrus', 'Toby Jones', 'Gary Sievers', 'Emma Elle Roberts', 'Alexander Yassin', 'Jasmine Ahnie', 'Sue-Lynn Ansari', 'Scott Hunter', 'Sam Hargrave', 'R. A. Rondell', 'Jean Christophe Loustau']","['Lionsgate', 'Color Force', 'Studio Babelsberg']",https://letterboxd.com//film/the-hunger-games-mockingjay-part-2/
Nausea,2015,Zeki Demirkubuz,['Drama'],3,3.34,116,['Turkey'],Turkish,['Turkish'],5792,875,534,"['Zeki Demirkubuz', 'Şebnem Hassanisoughi', 'Öykü Karayel', 'Çağlar Çorumlu', 'Cemre Ebüzziya', 'Ercan Kesal', 'Kaan Turgut', 'İpek Türktan', 'Mert Salih Öztürk', 'Bahar Özus', 'Nurhayat Demirkubuz', 'Yazgi Demirkubuz', 'Aydin Yildiz', 'Apo Demirkubuz']",['Mavi Film'],https://letterboxd.com//film/nausea/
Hotel Transylvania 2,2015,Genndy Tartakovsky,"['Fantasy', 'Family', 'Comedy', 'Animation']",2.5,2.84,89,['USA'],English,['English'],312847,23569,29832,"['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kevin James', 'Steve Buscemi', 'David Spade', 'Keegan-Michael Key', 'Asher Blinkoff', 'Fran Drescher', 'Molly Shannon', 'Megan Mullally', 'Nick Offerman', 'Dana Carvey', 'Rob Riggle', 'Mel Brooks', 'Jonny Solomon', 'Chris Kattan', 'Sadie Sandler', 'Sunny Sandler', 'Jon Lovitz', 'Robert Smigel', 'Rose Abdoo', 'Luenell', 'Jared Sandler', 'Melissa Sturm', 'Jennifer Lyter', 'Paul Brittain', 'Nick Swardson', 'Chris Parnell', 'Doug Dale', 'Ethan Smigel', 'Roey Smigel', 'Allen Covert', 'Ava Acres', 'Cole Sand', 'Stephen Apostolina', 'Brian T. Delaney', 'Aaron LaPlante', 'Steve Blum', 'Melendy Britt', 'David Cowgill', 'Jessica Gee-George', 'Grant George', 'Nicholas Guest', 'Todd Haberkorn', 'Jess Harnell', 'Bridget Hoffman', 'Lex Lang', 'Mona Marshall', 'Joseph Sanfelippo', 'Kirk Thornton', 'Matthew Wolf', 'Eva Bella', 'Jaeden Bettencourt', 'Mia Sinclair Jenness', 'Logan Kishi', 'Megan Richie', 'Andre Robinson', 'Carter Sand', 'Gunnar Sizemore', 'Fred Tatasciore', 'Kari Wahlgren', 'Audrey Wasilewski', 'Debra Wilson', 'Jim Wise', 'Michael-Leon Wooley', 'Lynnanne Zager', 'Jonathan Loughran', 'Julia Lea Wolov']","['Columbia Pictures', 'Sony Pictures Animation']",https://letterboxd.com//film/hotel-transylvania-2/
The Martian,2015,Ridley Scott,"['Drama', 'Science Fiction', 'Adventure']",3.5,3.73,141,"['UK', 'USA']",English,"['English', 'Chinese']",1474813,105820,383653,"['Matt Damon', 'Jessica Chastain', 'Kristen Wiig', 'Jeff Daniels', 'Michael Peña', 'Kate Mara', 'Sean Bean', 'Sebastian Stan', 'Aksel Hennie', 'Chiwetel Ejiofor', 'Donald Glover', 'Benedict Wong', 'Mackenzie Davis', 'Naomi Scott', 'Nick Mohammed', 'Chen Shu', 'Eddy Ko', 'Enzo Cilenti', 'Jonathan Aris', 'Gruffudd Glyn', 'Geoffrey Thomas', 'Yang Haiwen', 'Narantsogt Tsogtsaikhan', 'Brian Caspe', 'Szonja Oroszlán', ""Mark O'Neal"", 'Karen Gagnon', 'Lili Bordán', 'Nikolett Barabas', 'Dilyana Bouklieva', 'Björn Freiberg', 'James Fred Harkins Jr.', 'Sam Spruell', 'Matt Devere', 'Mike Kelly', 'Greg De Cuir', 'Peter Linka', 'Declan Hannigan', 'Peter Schueller', 'Waleska Latorre', 'Frederik Pleitgen', 'Charlie Gardner', 'Nóra Lili Hörich', 'Kamilla Fátyol', 'Yang Liu', 'Richard Rifkin', 'Nicholas Wittman', ""Ben O'Brien"", 'Scott Alexander Young', 'Jason Ryan', 'James Dougherty', 'Xue Xuxing', 'Balázs Medveczky', 'Dora Endre']","['Scott Free Productions', 'Genre Films']",https://letterboxd.com//film/the-martian/
Room,2015,Lenny Abrahamson,"['Drama', 'Thriller']",3.5,3.98,118,"['Canada', 'Ireland', 'UK', 'USA']",English,['English'],860282,98357,229916,"['Brie Larson', 'Jacob Tremblay', 'Joan Allen', 'William H. Macy', 'Sean Bridgers', 'Tom McCamus', 'Amanda Brugel', 'Joe Pingue', 'Cas Anvar', 'Wendy Crewson', 'Kate Drummond', 'Randal Edwards', 'Jack Fulton', 'Justin Mader', 'Zarrin Darnell-Martin', 'Jee-Yun Lee', 'Ola Sturik', 'Rodrigo Fernandez-Stoll', ""Rory O'Shea"", 'Matt Gordon', 'Sandy McMaster', 'Chantelle Chung', 'Brad Wietersen', 'Megan Park', 'Graeme Potts', 'Katelyn Wells']","['Elevation Pictures', 'Téléfilm Canada', 'Element Pictures', 'FilmNation Entertainment', 'No Trace Camping', 'Film4 Productions', 'Fís Éireann/Screen Ireland']",https://letterboxd.com//film/room-2015/
Ant-Man,2015,Peyton Reed,"['Adventure', 'Science Fiction', 'Action']",2.5,3.24,117,['USA'],English,['English'],1585277,194181,317351,"['Paul Rudd', 'Michael Douglas', 'Evangeline Lilly', 'Bobby Cannavale', 'Corey Stoll', 'Anthony Mackie', 'Judy Greer', 'Abby Ryder Fortson', 'Michael Peña', 'David Dastmalchian', 'T.I.', 'Wood Harris', 'Hayley Atwell', 'John Slattery', 'Martin Donovan', 'Garrett Morris', 'Gregg Turkington', 'Rod Hallett', 'Joe Chrest', 'Joe Bucaro III', 'Jean Louisa Kelly', 'Dax Griffin', 'Hayley Lovitt', 'Anna Akana', 'Stan Lee', 'Tom Kenny', 'Norma Alvarez', 'Darcie Isabella Cottrell', 'Teddy Williams', 'Carol Anne Watts', 'Chuck David Willis', 'Diana Chiritescu', 'Neko Parham', 'Onira Tarés', 'Zamani Wilder', 'Kylen Davis', 'Jim R. Coleman', 'Desmond Phillips', 'Aaron Saxton', 'Michael A. Cook', 'Ricki Lander', 'Rus Blackwell', 'Johnny Pemberton', 'Nicholas Barrera', 'Carlos Aviles', 'Lyndsi LaRose', 'Robert Crayton', 'Ajani Perkins', 'Jessejames Locorriere', 'Kevin Lacz', 'Michael Trisler', 'Daniel Stevens', 'Clay Donahue Fontenot', 'Michael Jamorski', 'Casey Pieretti', 'Antal Kalik', 'Adam Hart', 'Reuben Langdon', 'Todd Schneider', 'Zack Duhame', 'Alex Chansky', 'Kevin Buttimer', 'Danny Vasquez', 'Rick Avery', 'Erik Betts', 'Raul Colon', 'Chris Evans', 'Hayley Gagner', 'Vanessa Ross', 'Sebastian Stan']",['Marvel Studios'],https://letterboxd.com//film/ant-man/
Dheepan,2015,Jacques Audiard,"['Crime', 'Drama']",4,3.63,115,['France'],French,"['French', 'Arabic', 'English', 'Tamil']",20275,8293,3345,"['Antonythasan Jesuthasan', 'Kalieaswari Srinivasan', 'Claudine Vinasithamby', 'Vincent Rottiers', 'Marc Zinga', 'Faouzi Bensaïdi', 'Bass Dhem', 'Franck Falise', 'Joséphine de Meaux', 'Jean-Baptiste Pouilloux', 'Nathan Anthonypillai', 'Vasanth Selvam', 'Karthik Krishnan', 'Tassadit Mandi', 'Marie Trichet', 'Sandor Funtek', 'Aymen Saïdi', 'Soufiane Guerrab', 'Eric Douré']","['France 2 Cinéma', 'Why Not Productions', 'Page 114']",https://letterboxd.com//film/dheepan/
Love,2015,Gaspar Noé,"['Romance', 'Drama']",5,3.11,134,"['Belgium', 'France']",French,"['French', 'English']",165122,25429,32691,"['Karl Glusman', 'Aomi Muyock', 'Klara Kristin', 'Ugo Fox', 'Juan Saavedra', 'Gaspar Noé', 'Isabelle Nicou', 'Benoît Debie', 'Vincent Maraval', 'Déborah Révy', 'Xamira Zuloaga', 'Stella Rocha', 'Omaima S.', 'Nikita Bellucci', 'Angell Summers', 'Ian Scott', 'Anna Polina', 'Kelly Pix', 'Phil Holliday']","['Wild Bunch', 'Les Cinémas de la Zone', 'RT Features', 'Rectangle Productions', 'SCOPE Pictures']",https://letterboxd.com//film/love-2015/
Inside Out,2015,Pete Docter,"['Comedy', 'Family', 'Animation', 'Adventure', 'Drama']",4.5,3.81,95,['USA'],English,['English'],2251296,178579,616291,"['Amy Poehler', 'Phyllis Smith', 'Bill Hader', 'Kaitlyn Dias', 'Richard Kind', 'Lewis Black', 'Mindy Kaling', 'Diane Lane', 'Kyle MacLachlan', 'Bobby Moynihan', 'Paula Poundstone', 'Paula Pell', 'Dave Goelz', 'Frank Oz', 'Josh Cooley', 'Flea', 'John Ratzenberger', 'Carlos Alazraqui', 'Peter Sagal', 'Rashida Jones', 'Jess Harnell', 'Danny Mann', 'Lori Alan', 'Gregg Berger', 'Veronika Bonell', 'John Cygan', 'Laraine Newman']","['Pixar', 'Walt Disney Pictures']",https://letterboxd.com//film/inside-out-2015/
The Lobster,2015,Yorgos Lanthimos,"['Drama', 'Comedy', 'Romance']",5,3.81,118,"['France', 'Greece', 'Ireland', 'Netherlands', 'UK']",English,"['English', 'French', 'Greek (modern)']",832200,138356,245263,"['Colin Farrell', 'Rachel Weisz', 'Olivia Colman', 'Angeliki Papoulia', 'John C. Reilly', 'Léa Seydoux', 'Michael Smiley', 'Ben Whishaw', 'Jessica Barden', ""Emma O'Shea"", 'Ashley Jensen', 'Ariane Labed', 'Jacqueline Abrahams', 'Roger Ashton-Griffiths', 'Anthony Dougall', 'Sean Duggan', 'Imelda Nagle Ryan', 'Roland Ferrandi', 'James Finnegan', 'Rosanna Hoult', 'Kathy Kelly', 'Kevin McCormack', 'Robert Heaney', 'Ewen MacIntosh', 'Patrick Malone', 'Sandra Hayden Mason', 'Anthony Moriarty', 'Garry Mountaine', 'Judi King Murphy', 'Laoise Murphy', 'Nancy Onu', 'Chris Threader', 'Ishmael Moalosi', ""Matthew O'Brien"", 'Jaro', 'Ryac', 'Cian Boylan', 'Clive Dev', 'Degnan Geraghty', 'Heidi Ellen Love', 'Dolores Marren', 'Mark McCormack', 'Stephen Ryan']","['Scarlet Films', 'Haut et Court', 'Eurimages', 'Lemming Film', 'Element Pictures', 'Nederlands Fonds voor de Film', 'Greek Film Centre', 'Faliro House Productions', 'Limp', 'Film4 Productions', 'Protagonist Pictures']",https://letterboxd.com//film/the-lobster/
Avengers: Age of Ultron,2015,Joss Whedon,"['Action', 'Adventure', 'Science Fiction']",3,3.07,141,['USA'],English,['English'],1738924,205268,320113,"['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'James Spader', 'Paul Bettany', 'Elizabeth Olsen', 'Aaron Taylor-Johnson', 'Samuel L. Jackson', 'Don Cheadle', 'Cobie Smulders', 'Anthony Mackie', 'Hayley Atwell', 'Idris Elba', 'Linda Cardellini', 'Stellan Skarsgård', 'Claudia Kim', 'Thomas Kretschmann', 'Andy Serkis', 'Julie Delpy', 'Stan Lee', 'Henry Goodman', 'Chris Luca', 'Brian Schaeffer', 'Dominique Provost-Chalkley', 'Isaac Andrews', 'Gareth Kieran Jones', 'Chan Woo Lim', 'Minhee Yeo', 'Bentley Kalu', 'Julian Bleach', 'Christopher Beasley', 'Vuyo Dabula', 'Nondumiso Tembe', 'Kabelo Thai', 'Lele Ledwaba', 'Mandla Gaduka', 'Harriet Manamela', 'Beulah Hashe', 'Musca Kumalo', 'Mathapelo September', 'Antony Acheampong', 'Chioma Anyanwu', 'Ben Sakamoto', 'Imogen Poynton', 'Isabella Poynton', 'Ingvild Deila', 'Sunny Yeo', 'Namju Go', 'Mina Kweon', 'Earl T. Kim', 'Arthur Lee', 'Verity Hewlett', 'Michael Matovski', 'Alma Noce', 'Riccardo Richetta', 'Constanza Ruff', 'Monty Mclaren-Clark', 'Julia Krynke', 'Tony Christian', 'Ian Kay', 'Barry Aird', 'Aaron Himelstein', 'Kerry Condon', 'Jaiden Stafford', 'Josh Brolin', 'Robert J. Fraser', 'Lou Ferrigno', 'Zakk Pierce']",['Marvel Studios'],https://letterboxd.com//film/avengers-age-of-ultron/
Ivy,2015,Tolga Karaçelik,"['Drama', 'Fantasy', 'Thriller']",4,3.99,104,"['Germany', 'Turkey']",Turkish,['Turkish'],20324,3435,5466,"['Nadir Sarıbacak', 'Özgür Emre Yıldırım', 'Hakan Karsak', 'Osman Alkaş', 'Kadir Çermik', 'Seyithan Özdemir', 'Baki Kurtuluş', 'Ömer Acar']","['Jomami Filmproduktion', 'Cine Chromatix KG']",https://letterboxd.com//film/ivy-2015/
Kingsman: The Secret Service,2014,Matthew Vaughn,"['Comedy', 'Crime', 'Adventure', 'Action']",3,3.71,129,"['UK', 'USA']",English,"['English', 'Arabic']",1205483,83441,321928,"['Taron Egerton', 'Colin Firth', 'Samuel L. Jackson', 'Mark Strong', 'Sophie Cookson', 'Sofia Boutella', 'Michael Caine', 'Mark Hamill', 'Samantha Womack', 'Jonno Davies', 'Jack Davenport', 'Adrian Quinton', 'Alex Nikolov', 'Velibor Topic', 'Geoff Bell', 'Jordan Long', 'Theo Barklem-Biggs', 'Tobi Bakare', 'Morgan Watkins', 'Paul Kennington', 'Ralph Ineson', 'Edward Holcroft', 'Nicholas Banks', 'Jack Cutmore-Scott', 'Nicholas Agnew', 'Rowan Polonski', 'Tom Prior', 'Fiona Hampton', 'Bjørn Floberg', 'Hanna Alström', 'Johanna Taylor', 'Lily Travers', 'Richard Brake', 'Andrew Bridgmont', 'Corey Johnson', 'Anne Wittman', 'Andrei Lenart', 'Simon Green', 'Lazara Storm', 'Sarah Hewson', 'Jayne Secker', 'Lukwesa Burak', 'James Clayton', 'Nick English', 'Charles Filmer', 'Bimbo Hart', 'Chester King', 'Alastair MacIntosh', 'Carlos Peres', 'Jude Poyer', 'Daniel Chapple']","['20th Century Fox', 'Marv', 'Cloudy Productions', 'TSG Entertainment']",https://letterboxd.com//film/kingsman-the-secret-service/
American Sniper,2014,Clint Eastwood,"['Action', 'War']",3,3.27,133,['USA'],English,['English'],485460,42133,73310,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis', 'Ben Reed', 'Elise Robertson', ""Keir O'Donnell"", 'Luke Sunshine', 'Kevin Lacz', 'Troy Vincent', 'Brandon Salgado Telis', 'Chance Kelly', 'Marnette Patterson', 'Billy Miller', 'Leonard Roberts', 'Reynaldo Gallegos', 'Jake McDorman', 'Cory Hardrict', 'Eric Ladin', 'Brando Eaton', 'James Ryen', 'Luke Grimes', 'Sammy Sheik', 'Evan Gamble', 'Tim Griffin', 'Brian Hallisay', 'Navid Negahban', 'Fehd Benchemsi', 'Eric Close', 'Zack Duhame', 'Mido Hamada', 'Kathe Mazur', 'Sam Jaeger', 'Assaf Cohen', 'Fahim Fazli', 'Hector Bucio', 'Jonathan Groff', 'Melissa Hayden', 'Pamela Denise Weaver', 'James D. Dever', 'Owain Yeoman', 'Greg Duke', 'Max Charles', 'Robert Clotworthy', 'Anthony Jennings', 'Vincent Selhorst-Jones', 'Emerson Brooks', 'E.R. Ruiz', 'Amber Alexander', 'Jason Hall', 'Jason Walsh', 'Jonathan Kowalsky', 'Shane Habberstad', 'Kevin Ryan', 'Benjamin Mathes', 'Luis Jose Lopez', 'Had Mhidi Senhaji', 'Ryan Sadaghiani', 'Ayman Samman', 'Salah Salea', 'Aidan McGraw', 'Ferguson Reid', 'Mark Thomason', 'Amie Farrell', 'Quay Terry', 'Tami Goveia', 'Leon Farmer', 'Paul Meixner', 'Victoria Reina Sigloch', 'Joel Lambert', 'Tony Nevada', 'Brett Edwards', 'Nick Salter', 'Ricky Ryba', 'Jet Jurgensmeyer', 'Madeleine McGraw', 'Elizabeth Schmidt', 'Bryan Anderson', 'Jacob Schick', 'Wade White', 'Clint Eastwood', 'Erik Audé']","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'RatPac Entertainment', 'Mad Chance', '22nd & Indiana', 'Malpaso Productions']",https://letterboxd.com//film/american-sniper/
The Hunger Games: Mockingjay – Part 1,2014,Francis Lawrence,"['Thriller', 'Science Fiction', 'Adventure']",2.5,3.14,123,"['Canada', 'USA']",English,['English'],1182699,66960,185648,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks', 'Julianne Moore', 'Philip Seymour Hoffman', 'Jeffrey Wright', 'Stanley Tucci', 'Donald Sutherland', 'Willow Shields', 'Sam Claflin', 'Jena Malone', 'Mahershala Ali', 'Natalie Dormer', 'Wes Chatham', 'Elden Henson', 'Patina Miller', 'Evan Ross', 'Paula Malcomson', 'Sarita Choudhury', 'Stef Dawson', 'Robert Knepper', 'Caitlin Fowler', 'Jada Taylor', 'Nicholas Pryor', 'Donna Biscoe', 'Michael Garza', 'Erika Bierman', 'Jenique Bennett', 'Rus Blackwell', 'Stevie Ray Dallimore', 'Breann Couch', 'Jordan Woods-Robinson', 'Katie Sawhill', 'Jackson Mizell', 'Charles Kronmuller', 'Jennifer Cocker', 'Marshall Choka', 'Tyler Lee Allen', 'Jasmine Ahnie', 'Brayden Patterson', 'Emma Elle Roberts', 'Molly Evensen', 'William Frasca', 'Joe Crosson', 'Gregory Fears', 'Charles White Jr.', 'Angel Giuffria', 'Ryan DeLaney']","['Lionsgate', 'Color Force']",https://letterboxd.com//film/the-hunger-games-mockingjay-part-1/
Interstellar,2014,Christopher Nolan,"['Science Fiction', 'Drama', 'Adventure']",3,4.31,169,"['UK', 'USA']",English,['English'],2742430,367292,1226361,"['Matthew McConaughey', 'Anne Hathaway', 'Jessica Chastain', 'Michael Caine', 'Bill Irwin', 'Ellen Burstyn', 'Mackenzie Foy', 'Casey Affleck', 'John Lithgow', 'Wes Bentley', 'David Gyasi', 'Matt Damon', 'Topher Grace', 'Timothée Chalamet', 'David Oyelowo', 'William Devane', 'Josh Stewart', 'Collette Wolfe', 'Leah Cairns', 'Russ Fega', 'Lena Georgas', 'Jeff Hephner', 'Elyes Gabel', 'Brooke Smith', 'Liam Dickinson', 'Francis X. McCarthy', 'Andrew Borba', 'Flora Nolan', 'Griffen Fraser', 'William Patrick Brown', 'Kristian Van der Heyden', 'Joseph Oliveira', 'Ryan Irving', 'Alexander Michael Helisek', 'Benjamin Hardy', 'Francisco Warnas']","['Legendary Pictures', 'Syncopy', 'Lynda Obst Productions']",https://letterboxd.com//film/interstellar/
Big Hero 6,2014,"Chris Williams, Don Hall","['Animation', 'Comedy', 'Action', 'Family', 'Adventure']",4,3.76,102,['USA'],English,['English'],1361183,95933,333143,"['Scott Adsit', 'Ryan Potter', 'Daniel Henney', 'T.J. Miller', 'Jamie Chung', 'Damon Wayans Jr.', 'Génesis Rodríguez', 'James Cromwell', 'Alan Tudyk', 'Maya Rudolph', 'Abraham Benrubi', 'Katie Lowes', 'Billy Bush', 'Daniel Gerson', 'Paul Briggs', 'Charlie Adler', 'Marcella Lentz-Pope', 'David Shaughnessy', 'Cam Clarke', 'Nicholas Guest', 'Terri Douglas', 'Tim Mertens', 'Yuri Lowenthal', 'Sundra Oakley', 'Brian R. Norris', 'Stan Lee', 'Shane Sweet', 'Frank Welker', 'David Cowgill', 'Kirk Baily', 'Charlotte Gulezian', 'Reed Buck', 'Roy Conli', 'Cooper Cowgill', 'Jackie Gonneau', 'Marlie Crisafulli', 'Bridget Hoffman', 'Kelly Hoover', 'Leah Latham', 'James Taku Leung', 'Yumi Mizui', 'Michael Powers', 'Lynwood Robinson', 'Josie Trinidad', 'Daniel Howell', 'June Christopher', 'Phil Lester']","['Walt Disney Pictures', 'Walt Disney Animation Studios']",https://letterboxd.com//film/big-hero-6/
Dracula Untold,2014,Gary Shore,"['Fantasy', 'Horror', 'Action']",1,2.55,92,['USA'],English,['English'],95602,11213,9657,"['Luke Evans', 'Dominic Cooper', 'Sarah Gadon', 'Charles Dance', 'Art Parkinson', 'Diarmaid Murtagh', 'Ronan Vibert', 'William Houston', 'Ferdinand Kingsley', 'Zach McGowan', 'Paul Kaye', 'Thor Kristjansson', 'Arkie Reece', 'Noah Huntley', 'Joseph Long', 'Jakub Gierszał', 'Joe Benjamin', 'Paul Bullion', 'Mish Boyko', 'Dilan Gwyn', 'Phil Zimmerman', 'Dominic Borrelli', 'Tom Benedict Knight', 'Paul Casar', 'Stavros Demetraki', 'J.J. Murphy', 'Ruth Baxter', 'Rachel Kennedy', 'Louise Parker', 'Glen Barry', 'Shane McCaffrey', 'Gary Whelan', 'Guillaume Meliot', 'Jason Coalter', 'John Friel', 'Andrew Laverty', 'Cole Currin', 'Matthew Åkerfeldt', 'Eugene Furphy', 'Chris Cherry', 'Graham Hutton', 'Chris Keenan', 'Ross Moneypenny', 'Joe Kelly Jr.', 'Bobby Marno', 'Phil McKee', 'Darren McMullan', 'Andrew McQuade', 'Connor Schelling-Tisza', 'Paul Monahan', 'Norman Coates', 'Tyrone Kearns', 'Gordon Bell', 'Paul Kavanagh', 'Graham Cave', 'Arthur Halligey', 'Derek Mayne', 'Al Geddes', 'Gavin McCormick', 'Xander Duffy', ""Jeffrey O'Brien"", 'Gretta Shore', 'Charlene Gleeson', 'Orlaith Shore', 'Penelope Simmons', 'Ann Louise Bresnaham', ""Ann O'Connor"", 'Aodhan McGowan', 'Hunter Stratton Boland', 'Maria Laird', 'Frank Cannon', 'John Carr', 'Micheal Fay', 'Richard Hansen', 'Sarah-Louise Haveron', 'Joana Metrass', 'Felicity McKee', 'Niall Murphy']","['Universal Pictures', 'Legendary Pictures', 'Michael De Luca Productions']",https://letterboxd.com//film/dracula-untold/
Gone Girl,2014,David Fincher,"['Drama', 'Thriller', 'Mystery']",3,4.06,149,['USA'],English,['English'],2133695,265186,795532,"['Ben Affleck', 'Rosamund Pike', 'Neil Patrick Harris', 'Tyler Perry', 'Carrie Coon', 'Kim Dickens', 'Patrick Fugit', 'David Clennon', 'Lisa Banes', 'Missi Pyle', 'Emily Ratajkowski', 'Casey Wilson', 'Lola Kirke', 'Boyd Holbrook', 'Sela Ward', 'Lee Norris', 'Jamie McShane', 'Leonard Kelly-Young', 'Kathleen Rose Perkins', 'Pete Housman', 'Lynn Adrianna', 'Mark Atteberry', 'Darin Cooper', 'Kate Campbell', 'Brett Leigh', 'Antonio St. James', 'Lauren Glazier', ""Julia Prud'homme"", 'Cooper Thornton', 'Casey Ruggieri', 'Cyd Strittmatter', 'Ashley Didion', 'Lexis Nutt', 'L.A. Williams', 'Blake Sheldon', 'Sean Guse', 'Ricky Wood', 'Fred Cross', 'Scott Takeda', 'Donna Rusch', 'Kathy Sweeney-Meadows', 'Mark T Anderson', 'Scoot McNairy', 'Marc Abbink', 'Christina Alex', 'Samuel Baca', 'Bill Blair', 'Thomas R. Baker', 'Gregoer Boru', 'Will C.', 'Caroline Clements', 'Nancy DeMars', 'Davina Joy', 'Michael James Kelly', 'Elester Latham', 'Aaron Massey', 'Orion McCabe', 'Roz McHenry', 'Bryan McKinley', 'Teebone Mitchell', 'Justin Nesbitt', 'Mark Parrish', 'Jaclyn Rose', 'Sahlima', 'Joel Shock', 'Robert Tarpinian', 'Tracy Weisert', 'Michelle Winters', 'Tracy Brotherton', 'Matilde Matteucci', 'Dale Shane', 'Jamie Eddy', 'Joey Courteau']","['20th Century Fox', 'Regency Enterprises']",https://letterboxd.com//film/gone-girl/
Nightcrawler,2014,Dan Gilroy,"['Drama', 'Crime', 'Thriller']",3,4.05,118,['USA'],English,['English'],1319815,162002,458808,"['Jake Gyllenhaal', 'Riz Ahmed', 'Rene Russo', 'Bill Paxton', 'Kevin Rahm', 'Michael Hyatt', 'Price Carson', 'Kent Shocknek', 'Sharon Tay', 'Ann Cusack', 'Carolyn Gilroy', 'Marco Rodríguez', 'Michael Papajohn', 'Jonny Coyne', 'Rick Chambers', 'Pat Harvey', 'Rick Garcia', 'James Huang', 'Leah Fredkin', 'Bill Seward', 'Holly Hannula', 'Nick Chacon', 'Kevin Dunigan', 'Alex Ortiz', 'Eric Lange', 'Kiff VandenHeuvel', 'Christina De Leon', 'Jamie McShane', 'Dig Wayne', 'Merritt Bailey', 'Juan Fernandez', 'Lisa Remillard', 'Manuel Lujan', 'Chris Wolfe', 'Austin Raishbrook', 'Marc Raishbrook', 'Dale Shane', 'Kathleen York', 'Myra Turley', 'Viviana Chavez', ""Stephanie D'Abruzzo"", 'Emily Dahm', 'Bill Blair']","['Sierra/Affinity', 'Bold Films']",https://letterboxd.com//film/nightcrawler/
The Imitation Game,2014,Morten Tyldum,"['Drama', 'Thriller', 'War', 'History']",2.5,3.78,113,['USA'],English,['English'],1011830,71322,246320,"['Benedict Cumberbatch', 'Keira Knightley', 'Matthew Goode', 'Rory Kinnear', 'Allen Leech', 'Matthew Beard', 'Charles Dance', 'Mark Strong', 'James Northcote', 'Tom Goodman-Hill', 'Steven Waddington', 'Ilan Goodman', 'Jack Tarlton', 'Alex Lawther', 'Jack Bannon', 'Tuppence Middleton', 'Dominic Charman', 'James G. Nunn', 'Charlie Manton', 'David Charkham', 'Victoria Wicks', 'Andrew Havill', 'Laurence Kennedy', 'Tim van Eyken', 'Will Bowden', 'Miranda Bell', 'Tim Steed', 'Bartosz Wandrykow', 'Hayley Joanne Bacon', 'Ingrid Benussi', 'Nicholas Blatt', 'Jack Brash', 'Ancuta Breaban', 'Alex Corbet Burcher', 'Grace Calder', 'Richard Campbell', 'Daniel Chapple', 'Lisa Colquhoun', 'Alexander Cooper', 'Leigh Dent', 'Esther Eden', 'Sam Exley', 'Ben Farrow', 'Mike Firth', 'Hannah Flynn', 'James Gard', 'Benjamin Hardie', 'Oscar Hatton', 'Vera Horton', 'Vincent Idearson', 'Denis Koroshko', 'Debra Leigh-Taylor', 'Stuart Matthews', 'Amber-Rose May', 'Samantha Moran', 'Adam Nowell', 'Joseph Oliveira', 'Harry Leonard Parkinson', 'David G. Robinson', 'Alice Tapfield', 'Mark Underwood', 'Nicola-Jayne Wells', 'Josh Wichard']","['Bristol Automotive', 'Black Bear Pictures', 'FilmNation Entertainment']",https://letterboxd.com//film/the-imitation-game/
