Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Wings of Desire,1987,Wim Wenders,"['Drama', 'Romance', 'Fantasy']",3.5,4.3,128,"['France', 'Germany']",German,"['German', 'English', 'Spanish', 'French', 'Hebrew (modern)', 'Japanese', 'Turkish']",132901,57915,48410,"['Bruno Ganz', 'Solveig Dommartin', 'Otto Sander', 'Curt Bois', 'Peter Falk', 'Hans Martin Stier', 'Elmar Wilms', 'Sigurd Rachman', 'Beatrice Manowski', 'Lajos Kovács', 'Bruno Rosaz', 'Laurent Petitgand', 'Chick Ortega', 'Otto Kuhnle', 'Christoph Merg', 'Peter Werner', 'Teresa Harder', 'Jürgen Heinrich', 'Annelinde Gerstl', 'Mick Harvey', 'Nick Cave', 'Blixa Bargeld', 'Susanne Vierkötter', 'Paul Busch', 'Karin Busch', 'Irene Moessinger', 'Franky', 'Daniela Nasimcova', 'Bernard Eisenschitz', 'Didier Flamand', 'Rolf Henke', 'Scott Kirby', 'Franck Glemin', 'Jerry Barrish', 'Jeanette Pollak', 'Christian Bartels', 'David Crome', 'Käthe Fürstenwerth', 'Werner Schönrock', 'Bernd Ramien', 'Erika Rabau', 'Silvia Blagojeva Itscherenska', 'Sultan Meral', 'Olivier Picot', 'Jochen Gliscinsky', 'Erich Schupke', 'Margarete Hafner', 'Oliver Herder', 'Margitta Haberland', 'Ralf Strathmann', 'Walter Ratayszak', 'Charlotte Oberberg', 'Lubinka Kostic', 'Gisela Westerboer', 'Andreas Valentin', 'Wolf-Dirk Vogeley', 'Ruth Rischke', 'Familie Ayik', 'Simon Bonney', 'Harry Howard', 'Rowland S. Howard', 'Thomas Wydler', 'Roland Wolf', 'Kid Congo Powers', 'Denis Rodriguez', 'Dieta von Aster', 'Gustav Geisler', 'Paul Geisler', 'Lorenz Geisler', 'Slađana Kostić', 'Benedikt Schumann', 'Nicolas Roth', 'Marcus Stenzel', 'Benjamin Ferchow', 'Mario Meyer', 'Mark Leuschner', 'Tibor Dahlenburg', 'Lia Harder', 'Mascha Noak', 'Vera Butzek', 'Donald Behrendt', 'Patric Kreuzer', 'Simone Säger', 'Gerdi Hofmann', 'Ulrike Schirm', 'Hans Marquardt', 'Heimke Karl', 'Klaus Mausolf', 'Özyer Hüsinye', 'Jean-Claude Lezin', 'Thierry Noir', 'Matthias Maaß', 'Henry Luczkow', 'Louis Cochet', 'Lina Otto', 'Johanna Penski']","['Argos Films', 'Wim Wenders Stiftung', 'WDR', 'Road Movies']",https://letterboxd.com//film/wings-of-desire/
The Family,1987,Ettore Scola,"['Drama', 'Romance']",nan,3.71,127,"['France', 'Italy', 'Spain']",Italian,"['Italian', 'English', 'Spanish']",1825,1435,410,"['Vittorio Gassman', 'Fanny Ardant', 'Stefania Sandrelli', 'Andrea Occhipinti', 'Emanuele Lamaro', 'Cecilia Dazzi', 'Jo Champa', 'Joska Versari', 'Alberto Gimignani', 'Massimo Dapporto', 'Carlo Dapporto', 'Consuelo Pascali', 'Ilaria Stuppia', 'Ottavia Piccolo', 'Athina Cenci', 'Alessandra Panelli', 'Monica Scattini', 'Ricky Tognazzi', 'Philippe Noiret', 'Sergio Castellitto', 'Memè Perlini', 'Hanja Kochansky', 'Allessandro Pizzolato', 'Fabrizio Cerusico', 'Barbara Scoppa', 'Giampiero Gregori', 'Renzo Palmer', 'Marco Vivio', 'Maurizio Marsala', 'Riccardo Massimi', 'Giuseppe Cederna', 'Massimo Venturiello', 'Dagmar Lassander', 'Andrea Livier Aronovich', 'Silvana De Santis', 'Paola Agosti', 'Francesca Balletta', 'Jacques Peyrac', 'Raffaela Davi', 'Antonio De Leo', 'Allessandra Zoppi', 'Eleonora Cecere']","['Cinecittà', 'Cinémax']",https://letterboxd.com//film/the-family-1987/
Dark Eyes,1987,Nikita Mikhalkov,"['Drama', 'Comedy', 'Romance']",nan,3.57,121,"['Italy', 'USSR']",Russian,"['Russian', 'French', 'Italian']",1934,1930,303,"['Marcello Mastroianni', 'Marthe Keller', 'Silvana Mangano', 'Vsevolod Larionov', 'Elena Safonova', 'Innokentiy Smoktunovskiy', 'Oleg Tabakov', 'Yuri Bogatyryov', 'Pina Cei', 'Roberto Herlitzka', 'Paolo Baroni', 'Dmitriy Zolotukhin', 'Nino Bignamini', 'Maria Grazia Bon', 'Elguja Burduli', 'Pierluigi Cervetti', 'Francesco De Rosa', 'Aleksandr Filippenko', 'Isa Gallinelli', 'Pavel Kadochnikov', 'Larisa Kuznetsova', 'Avangard Leontyev', 'Evelina Meghnagi', 'Renzo Marignano', 'Loredana Martínez', 'Maria Grazia Nazzari', 'Riccardo Parisio Perrotti', 'Ivana Rumor', 'Lyubov Rudneva', 'Carola Stagnaro', 'Max Turilli', 'Francesca Ventura', 'Isabella Rossellini', 'Galina Bokashevskaya', 'Aleksandr Adabashyan', 'Nikolay Vashchilin', 'Natalya Khorokhorina', 'Svetlana Kireeva']","['Adriana International Corporation', 'RAI']",https://letterboxd.com//film/dark-eyes/
Pierre and Djemila,1987,Gérard Blain,['Drama'],nan,nan,86,"['France', 'Switzerland']",French,['French'],202,204,94,"['Jean-Pierre Andre', 'Djedjigua Ait-Hamouda', 'Abdelkader', 'Nadja Reski', 'Salah Teskouk', 'Fatiha Cheriguene', 'Jacques Brunet']",[],https://letterboxd.com//film/pierre-and-djemila/
Repentance,1987,Tengiz Abuladze,"['Drama', 'Comedy']",nan,4.02,153,['USSR'],Georgian,"['Georgian', 'German', 'Italian']",3836,2974,1089,"['Avtandil Makharadze', 'Iya Ninidze', 'Zeinab Botsvadze', 'Ketevan Abuladze', 'Edisher Giorgobiani', 'Kakhi Kavsadze', 'Merab Ninidze', 'Nino Zaqariadze', 'Nano Ochigava']","['Sovexportfilm', 'Georgianfilm']",https://letterboxd.com//film/repentance/
Prick Up Your Ears,1987,Stephen Frears,['Drama'],nan,3.6,111,['UK'],English,['English'],4602,3529,801,"['Gary Oldman', 'Alfred Molina', 'Vanessa Redgrave', 'Wallace Shawn', 'Lindsay Duncan', 'Julie Walters', 'James Grant', 'Frances Barber', 'Janet Dale', 'Dave Atkins', 'Margaret Tyzack', 'Eric Richard', 'William Job', 'Rosalind Knight', 'Angus MacKay', 'Linda Spurrier', 'Charlotte Wodehouse', 'Helena Michell', 'Sean Pertwee', 'Liam De Staic', 'Charles McKeown', 'Selina Cadell', 'Bert Parnaby', 'Antony Carrick', 'Neil Dudgeon', 'Richard Wilson', 'Christopher Guinee', 'Stevan Rimkus', 'Michael Müller', 'Anthony Douse', 'John Kane', 'Steven Mackintosh', 'Garry Cooper', 'Roger Lloyd Pack', 'Joanne Connelly', 'John Moffatt', 'Philippa Davies', 'David Cardy', 'Julie Legrand', 'Noel Davis', 'Jane Blackburn', 'Stella Richman', 'Neville Phillips', 'Jonny Phillips', 'Richard Ireson', 'Ahmed Elgheur', 'Moktar Dagmouni', 'Sian Thomas', 'Stephen Bill', 'Karl Johnson', 'David Bradley', 'Simon Adams', 'James Duggan', 'Max Stafford-Clark', 'Mark Brignal', 'Joan Sanderson', 'Neville Smith', 'Spencer Leigh', 'John Salthouse', 'Robin Hooper', 'Derek Jarman', 'Derek Lyons']","['British Screen Productions', 'Civilhand', 'Zenith Entertainment', 'Film4 Productions']",https://letterboxd.com//film/prick-up-your-ears/
Shinran: Path to Purity,1987,Rentaro Mikuni,['Drama'],nan,nan,139,['Japan'],Japanese,['Japanese'],12,249,3,"['Junkyu Moriyama', 'Michiyo Yasuda', 'Ako', 'Izumi Hara', 'Guts Ishimatsu', 'Hanshiro Iwai', 'Shigeru Izumiya', 'Hōsei Komatsu', 'Mako Midori', 'Akaji Maro', 'Rentaro Mikuni', 'Junko Miyashita', 'Sanae Nakahara', 'Katsuo Nakamura', 'Miki Odagiri', 'Eitarō Ozawa', 'Frankie Sakai', 'Kōji Shimizu', 'Kantarō Suga', 'Tomisaburô Wakayama', 'Tetsurō Tamba']","['Kinema Tokyo Company Ltd.', 'Nichiei', 'Shochiku']",https://letterboxd.com//film/shinran-path-to-purity/
Shy People,1987,Andrei Konchalovsky,['Drama'],3.5,3.38,118,['USA'],English,['English'],900,925,157,"['Jill Clayburgh', 'Barbara Hershey', 'Martha Plimpton', 'Merritt Butrick', 'John Philbin', 'Don Swayze', 'Pruitt Taylor Vince', 'Mare Winningham', 'Michael Audley', 'Brad Leland', 'Tony Epper', 'Paul Landry', 'Warren Battiste', 'Edward Bunker', 'Vladimir Bibic', 'Dominic Barto', 'Dave Petitjean', 'William Anderson', 'David Avne', 'Ronn Wright', 'Cheryl Starbuck', 'Chaire Acerno', 'J. Larry McGill', 'Ernest Tan', 'Jack McGee', 'Jack Radosta', 'Phyllis Guerrini', 'Greg Guirard']","['Cannon Group', 'Golan-Globus Productions']",https://letterboxd.com//film/shy-people/
Under the Sun of Satan,1987,Maurice Pialat,['Drama'],nan,3.62,98,['France'],French,['French'],8472,4649,1509,"['Gérard Depardieu', 'Sandrine Bonnaire', 'Maurice Pialat', 'Brigitte Legendre', 'Alain Artur', 'Yann Dedet', 'Jean-Claude Bourlat', 'Jean-Christophe Bouvet', 'Philippe Pallut', 'Marcel Anselin', 'Yvette Lavogez', ""Pierre D'Hoffelize"", ""Thierry Der'ven"", 'Bernard de Gouy', 'Yolène de Gouy']","['Erato Films', 'Films A2', 'Action Films', 'Sofica Investimage', 'Sofica Créations', 'CNC', 'Flach Film']",https://letterboxd.com//film/under-the-sun-of-satan/
The Belly of an Architect,1987,Peter Greenaway,['Drama'],nan,3.71,118,"['Italy', 'UK']",English,"['English', 'Italian']",6348,2455,1410,"['Brian Dennehy', 'Chloe Webb', 'Lambert Wilson', 'Sergio Fantoni', 'Stefania Casini', 'Vanni Corbellini', 'Alfredo Varelli', 'Geoffrey Copleston', 'Francesco Carnelutti', 'Marino Masé']","['Callender Company', 'Mondial', 'Tangram Film', 'British Screen', 'Hemdale Group', 'SACIS', 'Film4 Productions']",https://letterboxd.com//film/the-belly-of-an-architect/
The Glass Menagerie,1987,Paul Newman,['Drama'],nan,3.45,134,['Canada'],English,['English'],1789,1003,287,"['Joanne Woodward', 'John Malkovich', 'Karen Allen', 'James Naughton']",['Cineplex Odeon Films'],https://letterboxd.com//film/the-glass-menagerie-1987/
Subway to the Stars,1987,Carlos Diegues,['Drama'],nan,nan,103,"['Brazil', 'France']",Portuguese,['Portuguese'],288,416,34,"['Guilherme Fontes', 'Ana Beatriz Wiltgen', 'Milton Gonçalves', 'Taumaturgo Ferreira', 'Zé Trindade', 'Miriam Pires', 'Flávio São Thiago', 'Tania Boscoli', 'Cristiana Lavigne', 'Betty Prado', 'Paulão', 'Ezequiel Neves', 'Yolanda Cardoso', 'Marcos Palmeira', 'Dinorah Brillanti', 'Jorge Fino', 'Roney Villela', 'José Wilker', 'Betty Faria', 'Daniel Filho', 'Cazuza', 'Fausto Fawcett', 'Sandro Solviatti', 'Paulo Moska', 'Paula Lavigne', 'Marcelo Madureira', 'Roberto Lee']","['CDK', 'Chysalide', 'Elipse Filmes', 'Embrafilme', 'Skylight Cinema Foto Art']",https://letterboxd.com//film/subway-to-the-stars/
A Man in Love,1987,Diane Kurys,"['Drama', 'Romance']",nan,nan,125,"['France', 'Italy']",French,"['French', 'English', 'Italian']",307,420,29,"['Peter Coyote', 'Greta Scacchi', 'Jamie Lee Curtis', 'Claudia Cardinale', 'Peter Riegert', 'John Berry', 'Vincent Lindon', 'Jean Pigozzi', 'Elia Katz', 'Constantin Alexandrov', 'Jean-Claude de Goros', 'Michele Melega', 'Jole Silvani', 'Jean-Marc Bihour', 'Jérôme Deschamps']",['Alexandre Films'],https://letterboxd.com//film/a-man-in-love/
Yeelen,1987,Souleymane Cissé,['Drama'],3,3.65,105,"['Burkina Faso', 'France', 'Germany', 'Japan', 'Mali']",Bambara,"['Bambara', 'Fula, Fulah, Pulaar, Pular']",6570,9528,1444,"['Issiaka Kane', 'Balla Moussa Keita', 'Aoua Sangare', 'Ismaila Sarr', 'Niamanto Sanogo']","['Les Films du Carrosse', 'Atriascop Paris', 'Burkina Faso Ministry of Life and Culture', 'French Ministry of Cooperation and Development', 'Les Films Cissé', 'Mali Government', 'Midas', 'UTA', 'CNC', 'French Ministry of Foreign Affairs', 'Ministère de la culture', 'WDR']",https://letterboxd.com//film/yeelen/
Zegen,1987,Shōhei Imamura,"['History', 'Comedy']",nan,3.49,124,['Japan'],Japanese,['Japanese'],594,736,106,"['Ken Ogata', 'Mitsuko Baisho', 'Ko Chun-Hsiung', 'Norihei Miki', 'Hiroyuki Konishi', 'Sanshô Shinsui', 'Tetta Sugimoto', 'Taiji Tonoyama', 'Shino Ikenami', 'Gen Kodama', 'Kurenai Kanda', 'Mami Kumagaya']",['Toei Company'],https://letterboxd.com//film/zegen/
After Hours,1985,Martin Scorsese,"['Thriller', 'Drama', 'Comedy']",4,4.11,97,['USA'],English,['English'],224226,85112,83001,"['Griffin Dunne', 'Rosanna Arquette', 'Linda Fiorentino', 'Teri Garr', 'John Heard', 'Tommy Chong', 'Cheech Marin', ""Catherine O'Hara"", 'Will Patton', 'Verna Bloom', 'Bronson Pinchot', 'Robert Plunket', 'Rocco Sisto', 'Larry Block', 'Dick Miller', 'Victor Argo', 'Murray Moston', 'John P. Codiglia', 'Clarke Evans', 'Victor Bumbalo', 'Bill Elverman', 'Joel Jason', 'Rand Carr', 'Clarence Felder', 'Henry Judd Baker', 'Margo Winkler', 'Victor Magnotta', 'Robin Johnson', 'Stephen Lim', 'Frank Aquilino', 'Maree Catalano', 'Paula Raflo', 'Rockets Redglare', 'Charles Scorsese', 'Martin Scorsese', 'John Spacely']","['Double Play', 'Geffen Pictures']",https://letterboxd.com//film/after-hours/
Boris Godunov,1986,Sergey Bondarchuk,"['Drama', 'History']",nan,nan,130,['USSR'],Russian,['Russian'],163,245,22,"['Sergey Bondarchuk', 'Alena Bondarchuk', 'Georgi Burkov', 'Irina Skobtseva', 'Valeriy Storozhik', 'Boris Khimichev', 'Yuriy Sherstnyov', 'Vladimir Ferapontov', 'Ivan Lapikov', 'Anatoli Romashin', 'Anatoli Vasilyev', 'Evgeniy Samoylov', 'Roman Filippov', 'Fyodor Bondarchuk', 'Vasili Funtikov', 'Alexandr Tolubaev', 'Viktor Yakovlev', 'Kira Golovko', 'Gennadi Mitrofanov', 'Yuri Lazarev', 'Vladimir Sedov', 'Vadim Aleksandrov', 'Lyudmila Korshakova', 'Khenek Makhalitsa', 'Olgerd Lukashevich', 'Marian Dziędziel', 'Vladimir Novikov', 'Oleg Mikhajlov', 'Aleksandr Titorenko', 'Norbert Kuchinke', 'Viktor Smirnov', 'Yura Matyukhin', 'Valeriy Sheptekita', 'Galina Dyomina', 'Nikolay Yerofeyev', 'Aleksandr Sayko', 'Władysław Komar', 'Volodya Latnik', 'Aleksandr Solovyov', 'Adrianna Biedrzyńska', 'Vyacheslav Butenko', 'Olegar Fedoro', 'Mikhail Dranovskiy', 'Aleksandr Kuritsyn', 'Vladislav Bush', 'Viktor Tsymbal']","['Mosfilm', 'Allianz Filmproduktion', 'Zepoli Filmove', 'Filmové studio Barrandov']",https://letterboxd.com//film/boris-godunov-1986/
Down by Law,1986,Jim Jarmusch,"['Drama', 'Comedy', 'Crime']",3.5,4.05,106,"['Germany', 'USA']",English,"['English', 'Italian']",76297,28190,24011,"['Tom Waits', 'John Lurie', 'Roberto Benigni', 'Ellen Barkin', 'Billie Neal', 'Rockets Redglare', 'Vernel Bagneris', 'Nicoletta Braschi', 'Richard Boes']","['Island Pictures', 'Black Snake', 'Grokenberger Film Produktion']",https://letterboxd.com//film/down-by-law/
Love Me Forever or Never,1986,Arnaldo Jabor,['Drama'],nan,3.59,110,['Brazil'],Portuguese,['Portuguese'],1944,858,647,"['Fernanda Torres', 'Thales Pan Chacon']","['Embrafilme', 'Sagitário Produções']",https://letterboxd.com//film/love-me-forever-or-never/
Fool for Love,1985,Robert Altman,"['Romance', 'Drama']",nan,3.22,106,['USA'],English,['English'],2719,1486,424,"['Sam Shepard', 'Kim Basinger', 'Harry Dean Stanton', 'Randy Quaid', 'Martha Crawford', 'Louise Egolf', 'Sura Cox', 'Jonathan Skinner', 'April Russell', 'Deborah McNaughton', 'Lon Hill']","['Cannon Group', 'Golan-Globus Productions']",https://letterboxd.com//film/fool-for-love/
Genesis,1986,Mrinal Sen,['Drama'],nan,nan,105,['India'],Hindi,['Hindi'],88,197,29,"['Shabana Azmi', 'Om Puri', 'Naseeruddin Shah', 'M. K. Raina']","['Scarabee Films', 'Mrinal Sen Productions', 'Les Films de la Drève', 'Cactus Films']",https://letterboxd.com//film/genesis-1986/
I Love You,1986,Marco Ferreri,"['Fantasy', 'Drama', 'Romance']",nan,3.34,101,"['Italy', 'France']",French,['French'],399,276,56,"['Christophe Lambert', 'Eddy Mitchell', 'Flora Barillaro', 'Agnès Soral', 'Anémone', 'Marc Berman', 'Patrice Bertrand', 'Paula Dehelly', 'Maurizio Donadoni', 'Fabrice Dumeur', 'Carole Fredericks', 'Laurence Le Guellan', 'Olinka Hardiman', 'Laura Manszky', 'Jeanne Marine', 'Olivier Pagès', 'Jean Reno', 'Carlos Debré', 'Abdul W. Hassan Zada', 'Caroline Batens', 'Philippe Houdard', 'Philippe Rigot', 'Mathilde Wambergue', 'Hua Krung', 'Denis André', ""Thuy D'Anna"", ""Roland D'Anna"", 'Nathalie Borie', 'Sonia Borie']",['AFC'],https://letterboxd.com//film/i-love-you-1986/
